nct_id,rule_id,rule_type,type,identifier,field,operator,value,unit,raw_text,confidence,parsing_timestamp,condition
NCT05011045,inc004,inclusion,condition,"[""general""]",condition,=,,,Patients with claustrophobia are eligible if the claustrophobia is managed with medication,0.85,2025-11-09T01:47:00.755478,dementia
NCT05011045,inc005,inclusion,condition,"[""general""]",condition,=,,,Patients with cognitively-impairment are eligible if the impairment is managed with medication,0.85,2025-11-09T01:47:00.755478,dementia
NCT05011045,inc006,inclusion,condition,"[""general""]",condition,=,,,Patients who are pregnant,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc001,inclusion,condition,"[""general""]",condition,=,,,"* Healthy individuals with no history of neurological, speech, or hearing disorders (other than stuttering in studies that involve adults who stutter).",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc002,inclusion,condition,"[""general""]",condition,=,,,"To maximize the uniformity of prior exposure to the speech stimuli that will be used, only native speakers of American English will be recruited, and only those with limited exposure to a second langu",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc003,inclusion,condition,"[""general""]",condition,=,,,"All adult participants will also pass a standard pure-tone hearing screening at a 25dB hearing level threshold at 500, 1k, 2k, and 4kHz frequencies.",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc004,inclusion,condition,"[""general""]",condition,=,,,"All participating children will pass a hearing screening at a 20 dB threshold at 500, 1k, 2k, and 4k Hz.",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc005,inclusion,condition,"[""general""]",condition,=,,,Participants in experiments that require them to read orthographic stimuli must have normal or corrected-to-normal vision (MRI-safe corrective glasses are available at the Boston University Cognitive ,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc006,inclusion,demographic,"[""age""]",age,=,,,"Participating children will complete additional speech, language, hearing, and cognitive tests to ensure that they are within normal performance ranges for their age with the exception of stuttering f",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc007,inclusion,condition,"[""general""]",condition,=,,,Persons who stutter will be evaluated formally by a speech-language pathologist to assess stuttering severity and to ensure the absence of other speech or language disorders. PWS will have no history ,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc008,inclusion,condition,"[""general""]",condition,=,,,Participants with primary progressive aphasia (PPA) will have been diagnosed through the Massachusetts General Hospital Frontotemporal Disorders Unit (MGH-FTD) by an experienced neurologist in coordin,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc009,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,"Participants with PPA will have a score of 1.0 or lower on the Clinical Dementia Rating scale (i.e., mild cognitive impairment or mild dementia) to ensure cognitive levels are sufficient to complete t",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,inc010,inclusion,condition,"[""general""]",condition,=,,,All participants with PPA must have a recent clinical assessment and T1 structural neuroimaging scan through the MGH-FTD Unit for eligibility for this study.,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc001,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"* Participants in studies that involve tDCS or MRI scanning will have no contraindications specific to those procedures. For the tDCS study, this includes individuals who have a metallic implant in th",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc002,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"For MRI studies, this includes a history of seizures, severe claustrophobia, the presence of magnetically or mechanically active implant, ferromagnetic material embedded in any part of the body, or pr",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc003,exclusion,condition,"[""general""]",condition,=,,,All participants will perform a standardized nonword repetition pre-test (the Dollaghan and Campbell Nonword Repetition Task) to assess working memory performance. Participants who perform more than 2,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc004,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Participating children will have no history of neurological disorder other than stuttering, and will demonstrate very mild to severe stuttering according to the Stuttering Severity Instrument for Chil",0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc005,exclusion,condition,"[""general""]",condition,=,,,Children under the age of 6 and over the age of 8 will not enrolled in this study.,0.85,2025-11-09T01:47:00.755478,dementia
NCT05437159,exc006,exclusion,condition,"[""general""]",condition,=,,,Participants with PPA will not be eligible for this study if they are taking any medications that would be expected to affect speech or language.,0.85,2025-11-09T01:47:00.755478,dementia
NCT01818661,inc001,inclusion,condition,"[""general""]",condition,=,,,* We will study subjects that fulfill clinical inclusion criteria for neurodegenerative AOS that have been seen and diagnosed at Mayo Clinic,0.85,2025-11-09T01:47:00.755478,dementia
NCT01818661,exc001,exclusion,condition,"[""general""]",condition,=,,,"* Subjects with concurrent illnesses that could account for speech and language deficits, such as traumatic brain injury, strokes or developmental syndromes will be excluded.",0.85,2025-11-09T01:47:00.755478,dementia
NCT01818661,exc002,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Women that are pregnant or post-partum and breast-feeding will be excluded. All women who can become pregnant must have a pregnancy test no more than 48 hours before the PET scan.,0.85,2025-11-09T01:47:00.755478,dementia
NCT01818661,exc003,exclusion,condition,"[""general""]",condition,=,,,"Subjects will also be excluded if MRI is contraindicated (metal in head, cardiac pace maker, e.t.c.), if there is severe claustrophobia, if there are conditions that may confound brain imaging studies",0.85,2025-11-09T01:47:00.755478,dementia
NCT01818661,exc004,exclusion,condition,"[""general""]",condition,=,,,"Subjects will also be excluded if they do not have an informant, or do not consent to research.",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc001,inclusion,condition,"[""general""]",condition,=,,,Group 1: Cognitively Normal (CN),0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc002,inclusion,condition,"[""general""]",condition,=,,,No subjective complaints of cognitive impairment,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc003,inclusion,condition,"[""general""]",condition,=,,,"No cognitive impairment evident on formal testing interpreted by expert adjudication committee (typically, performance not worse than 1 SD below demographically relevant norms)",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc004,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,Clinical Dementia Rating (CDR) = 0 or 0.5,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc005,inclusion,labvalue,"[""test""]",value,=,,,Normal glycemic control as indicated by American Diabetes Association (ADA) guidelines for normal 2 hour glycemic response to a glucose tolerance test (\< 140 mg/dL).,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc006,inclusion,condition,"[""general""]",condition,=,,,"Reliable collateral or study partner available to attend Visit 1 at a minimum

Group 2: Mild Cognitive Impairment (MCI)",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc007,inclusion,condition,"[""general""]",condition,=,,,Objective evidence of memory and/or executive function deficits on neuropsychological testing (typically 1.5 SD below demographically relevant norms),0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc008,inclusion,condition,"[""general""]",condition,=,,,CDR = 0 or 0.5,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc009,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,"Reliable collateral or study partner

Group 3: Alzheimer's Disease (AD)",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,inc010,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,"Diagnosis of probable mild AD, diagnosed with NIA-AA criteria, or mixed AD and vascular pathology as long as there is not a large vessel territory stroke, adjudicated by expert consensus panel.",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc001,exclusion,condition,"[""general""]",condition,=,,,1. Clinically significant abnormal labs,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc002,exclusion,condition,"[""general""]",condition,=,,,"Significant neurologic disease that might affect cognition, other than AD, such as stroke, Parkinson's disease, multiple sclerosis, or recent severe head injury with loss of consciousness for more tha",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc003,exclusion,condition,"[""general""]",condition,=,,,"Clinically significant medical illness or organ failure as determined by study clinicians, including severe, uncontrolled cardiovascular disease, oxygen-treated chronic obstructive pulmonary disease, ",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc004,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Current substance abuse or heavy alcohol consumption defined as \>14 alcoholic drinks per week; or history of alcoholism or substance abuse within previous 10 years,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc005,exclusion,condition,"[""general""]",condition,=,,,Current poorly controlled depression or other psychiatric illness as determined by clinical judgement of study clinicians or neuropsychologists,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc006,exclusion,condition,"[""general""]",condition,=,,,"Current use of anti-psychotic, benzodiazepines (PRN use \<3 times per week is acceptable), anti-coagulants (for participants who will receive a lumbar puncture), strongly anticholinergic or sedative m",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc007,exclusion,condition,"[""general""]",condition,=,,,Use of anticonvulsant for seizure disorder. (Use of anticonvulsant to treat other illnesses will be reviewed by the study MD and eligibility will be determined on a case by case basis.),0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc008,exclusion,condition,"[""general""]",condition,=,,,Current use of insulin,0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc009,exclusion,condition,"[""general""]",condition,=,,,"Brain MRI contraindications; including use of pacemakers, aneurysm clips, artificial heart valves, ear implants or metal/foreign objects in the eyes will be excluded from MRI",0.85,2025-11-09T01:47:00.755478,dementia
NCT03140865,exc010,exclusion,condition,"[""general""]",condition,=,,,"For participants completing any brain imaging protocol, inability to lie on the scanner bed for 40 minutes, or claustrophobia",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc001,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,Dementia caregiver living with person with dementia,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc002,inclusion,condition,"[""general""]",condition,=,,,"willing to be randomized, 4. read/understand English",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc003,inclusion,condition,"[""diagnosis"", ""dementia""]",diagnosis,=,dementia,,insomnia diagnosis,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc004,inclusion,condition,"[""general""]",condition,=,,,"no prescribed or over-the-counter sleep meds or stabilized 6+ weeks.

Insomnia:",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc005,inclusion,condition,"[""general""]",condition,=,,,complaints for 6+ mos,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc006,inclusion,condition,"[""general""]",condition,=,,,adequate opportunity and circumstances for sleep,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc007,inclusion,condition,"[""general""]",condition,=,,,"1+ of the following: difficulty falling asleep, staying asleep, or waking too early",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc008,inclusion,condition,"[""general""]",condition,=,,,"daytime dysfunction (mood, cognitive, social, occupational) due to insomnia",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc009,inclusion,condition,"[""general""]",condition,=,,,Screening interview indicates Insomnia Severity Index score ≥11 or Insomnia Severity Index score 9-10,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,inc010,inclusion,condition,"[""general""]",condition,=,,,baseline diaries indicate \>30 mins of sleep onset latency or wake after sleep onset on 3+ nts.,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc001,exclusion,condition,"[""general""]",condition,=,,,* unable to consent,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc002,exclusion,condition,"[""general""]",condition,=,,,cognitive impairment \[Telephone Interview for Cognitive Status (TICS) \<25 or Mini Mental State Examination (MMSE) \<26\],0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc003,exclusion,condition,"[""general""]",condition,=,,,"sleep disorder other than insomnia \[i.e., sleep apnea (apnea/hypopnea index, AHI \>15)\]",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc004,exclusion,condition,"[""general""]",condition,=,,,bipolar or seizure disorder,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc005,exclusion,condition,"[""general""]",condition,=,,,"other major psychopathology except depression or anxiety (e.g., suicidal ideation/intent, psychosis)",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc006,exclusion,condition,"[""general""]",condition,=,,,severe untreated psychiatric comorbidity,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc007,exclusion,condition,"[""general""]",condition,=,,,"psychotropic or other medications (e.g., beta-blockers) that alter sleep",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc008,exclusion,condition,"[""general""]",condition,=,,,"non-pharmacological tx for sleep or mood outside current trial.

PERSONS WITH DEMENTIA

Inclusion Criteria:",0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc009,exclusion,condition,"[""general""]",condition,=,,,Persons with dementia living with caregiver,0.85,2025-11-09T01:47:00.755478,dementia
NCT04632628,exc010,exclusion,condition,"[""general""]",condition,=,,,Have an eligible caregiver,0.85,2025-11-09T01:47:00.755478,dementia
NCT04380831,inc001,inclusion,condition,"[""general""]",condition,=,,,* Karnofsky performance status (KPS) \>= 70,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,inc002,inclusion,condition,"[""general""]",condition,=,,,Systemic sclerosis patients evaluated within 30 days of start of conditioning regimen who would be candidates for TBI-cyclophosphamide (Cy) per City of Hope (COH) guidelines and standard operating pro,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,inc003,inclusion,condition,"[""general""]",condition,=,,,Patients must be suitable for TBI conditioning regimens as part of transplant per radiation the referring hematologist,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,inc004,inclusion,condition,"[""general""]",condition,=,,,Patients must have adequate organ function for HCT as determined by the hematologist,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,inc005,inclusion,condition,"[""general""]",condition,=,,,Women of child-bearing potential and men must agree to use adequate contraception (hormonal or barrier method of birth control or abstinence) prior to study entry and for six months following duration,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,inc006,inclusion,condition,"[""general""]",condition,=,,,All subjects must have the ability to understand the treatment and the willingness to sign a written informed consent,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,exc001,exclusion,condition,"[""general""]",condition,=,,,* Patients should not have any uncontrolled illness including ongoing or active infection,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Prior history of radiation therapy must be presented to study principal investigator (PI) for eligibility determination,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,exc003,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Pregnant women are excluded from this study because total body irradiation is an agent with the potential for teratogenic or abortifacient effects,0.85,2025-11-09T02:20:29.746530,cancer
NCT04380831,exc004,exclusion,condition,"[""general""]",condition,=,,,"Subjects, who in the opinion of the investigator, may not be able to comply with the safety monitoring requirements of the study",0.85,2025-11-09T02:20:29.746530,cancer
NCT06450353,inc001,inclusion,demographic,"[""age""]",age,>=,18,years,1. ≥ 18 years of age.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06450353,inc002,inclusion,condition,"[""general""]",condition,=,,,Candidate for allogeneic transplantation,0.85,2025-11-09T02:20:29.746530,cancer
NCT06450353,exc001,exclusion,condition,"[""general""]",condition,=,,,1\) Allogeneic stem cell transplantation not medically indicated.,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,inc001,inclusion,condition,"[""general""]",condition,=,,,Part 1- M0324 Monotherapy:,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,inc002,inclusion,condition,"[""general""]",condition,=,,,Participants with certain advanced/metastatic solid tumor types known to overexpress MUC-1 and who are intolerant or refractory to standard therapy or for which no standard therapy is judged appropria,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,inc003,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Participants with certain advanced/metastatic tumor types known to overexpress MUC-1 and the participants in the combination treatment involving M0324 and pembrolizumab must be intolerant or refractor,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,inc004,inclusion,condition,"[""general""]",condition,=,,,"Participants with previously untreated metastatic pancreatic ductal adenocarcinoma, who are judged by Investigator as eligible for treatment with mFOLFIRINOX. Participants with prior Whipple surgery a",0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,inc005,inclusion,condition,"[""general""]",condition,=,,,Other protocol defined inclusion criteria could apply,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,exc001,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"* Has a history of chronic diarrhea greater than or equal to (\>=) Grade 2, inflammatory disease of the colon or rectum, or unresolved partial or complete intestinal obstruction",0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Participant has a history of malignancy within 3 years before the date of enrollment,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,exc003,exclusion,condition,"[""general""]",condition,=,,,"Uncontrolled or poorly controlled arterial hypertension, uncontrolled cardiac arrhythmia, unstable angina, myocardial infarction, congestive heart failure \[New York Heart Association (NYHA) \>= II\] ",0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,exc004,exclusion,condition,"[""general""]",condition,=,,,Life expectancy of less than 3 months,0.85,2025-11-09T02:20:29.746530,cancer
NCT07166601,exc005,exclusion,condition,"[""general""]",condition,=,,,Other protocol defined exclusion criteria could apply,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc001,inclusion,condition,"[""general""]",condition,=,,,* Willing to review and sign written informed consent.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc002,inclusion,demographic,"[""age""]",age,>,18,years,Male or female patients age \> 18 years.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc003,inclusion,condition,"[""general""]",condition,=,,,Tissue confirmation of head and neck squamous cell carcinoma.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc004,inclusion,condition,"[""general""]",condition,=,,,Patients for whom a potentially curative resection is planned as standard of care.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc005,inclusion,condition,"[""general""]",condition,=,,,ECOG performance status of 0 or 1,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc006,inclusion,demographic,"[""age""]",age,=,,,"Adequate hematologic and end-organ function appropriate for surgery as determined by routine preoperative evaluation. If liver function, renal function and hematologic laboratory test results are acce",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc007,inclusion,condition,"[""general""]",condition,=,,,For women of childbearing potential: Agreement to remain abstinent (refrain from heterosexual intercourse) or use contraceptive methods as defined below:,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc008,inclusion,condition,"[""general""]",condition,=,,,"A woman is considered to be of childbearing potential if she is post-menarchal, has not reached a postmenopausal state (12 continuous months of amenorrhea with no identified cause other than menopause",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc009,inclusion,demographic,"[""age""]",age,>,55,years,age \>55 years old,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,inc010,inclusion,demographic,"[""age""]",age,<,55,years,age \<55 years or less and,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc001,exclusion,condition,"[""general""]",condition,=,,,* Patients not eligible for standard of care surgical resection,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Patients with a history of infusion reactions or allergic reactions to panitumumab.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc003,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"History of idiopathic pulmonary fibrosis, organizing pneumonia (e.g., bronchiolitis obliterans), drug-induced pneumonitis, or idiopathic pneumonitis, or evidence of active pneumonitis on screening che",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc004,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of radiation pneumonitis in the radiation field (fibrosis) is permitted.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc005,exclusion,condition,"[""general""]",condition,=,,,Active tuberculosis. Patients do NOT have to be screened for tuberculosis for this trial.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc006,exclusion,condition,"[""general""]",condition,=,,,"Significant cardiovascular disease (such as New York Heart Association Class II or greater cardiac disease, myocardial infarction, or cerebrovascular accident) within 3 months prior to initiation of s",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc007,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of severe allergic anaphylactic reactions to chimeric or humanized antibodies or fusion proteins.,0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc008,exclusion,condition,"[""general""]",condition,=,,,"Patients receiving Class IA (quinidine, procainamide) or Class III (dofetilide, amiodarone, sotalol) antiarrhythmic agents. The following drugs are known to interact with panitumumab and therefore any",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc009,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"Pregnancy or breastfeeding, or intention of becoming pregnant during study treatment or within 5 months after the final dose of study treatment.",0.85,2025-11-09T02:20:29.746530,cancer
NCT06819228,exc010,exclusion,condition,"[""general""]",condition,=,,,"Magnesium or phosphorus lower than normal institutional values, patient is symptomatic, and the values are unable to be corrected through standard repletion strategies.",0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc001,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,* Provision of formalin-fixed paraffin embedded tissue sample from primary or metastatic disease,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc002,inclusion,condition,"[""general""]",condition,=,,,Karnofsky Performance Score of ≥60.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc003,inclusion,condition,"[""general""]",condition,=,,,Additional Inclusion Criteria Specific for Arm A and Japan:,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc004,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Histologically proven diagnosis of GBM. Patients who have had RT for low-grade glioma (LGG) or grade 3 glioma and have subsequently relapsed to histologically confirmed GBM can be considered,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc005,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,A radiological diagnosis of recurrent/relapsed or progressive disease according to RANO criteria.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc006,inclusion,condition,"[""general""]",condition,=,,,Completion of first-line radiation at least 6 months prior to Cycle 1 Day 1.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc007,inclusion,condition,"[""general""]",condition,=,,,Patients with tumor-induced seizures must be well controlled on a stable anti-epileptic treatment,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc008,inclusion,condition,"[""general""]",condition,=,,,Willing to receive anti-epileptic prophylaxis for the duration of study drug administration.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc009,inclusion,condition,"[""general""]",condition,=,,,"Additional Inclusion Criteria Specific for Arm B:

\*\*Arm B has now closed to recruitment\*\*",0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,inc010,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,Histologically proven diagnosis of solid tumor malignancy and Magnetic Resonance (MR) imaging documenting brain lesions.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc001,exclusion,condition,"[""general""]",condition,=,,,* Administration of chemotherapy or any investigational drug in the 28 days or carmustine (CCNU) or lomustine (BCNU) in the 6 weeks prior to receiving the first dose of treatment in Arms A and C. Admi,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc002,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of severe brain-injury or stroke.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc003,exclusion,condition,"[""general""]",condition,=,,,Patient not eligible for sequential MRI evaluations are not eligible for this study.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc004,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of epileptic disorder or any seizure history unrelated to tumor,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc005,exclusion,condition,"[""general""]",condition,=,,,Treatment with Strong inhibitors or inducers of CYP3A4 within 2 weeks prior to receiving study drug,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc006,exclusion,condition,"[""general""]",condition,=,,,Concurrent therapy with other seizurogenic medications.,0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc007,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Past medical history of interstitial lung disease (ILD), drug-induced ILD, radiation pneumonitis which required steroid treatment, or any evidence of clinically active ILD.",0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc008,exclusion,condition,"[""general""]",condition,=,,,"Concurrent severe and/or uncontrolled medical condition (e.g., severe COPD).",0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc009,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Prior treatment with pneumotoxic drugs, e.g. busulfan, bleomycin, within the past year. If prior therapy in lifetime, then excluded if history of pulmonary toxicities from administration. Patients who",0.85,2025-11-09T02:20:29.746530,cancer
NCT03423628,exc010,exclusion,condition,"[""general""]",condition,=,,,History or presence of myopathy or raised creatine kinase (CK) \>5 x upper limit of normal (ULN) on 2 occasions at screening.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,inc001,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"* Have hormone receptor (HR) positive \[estrogen receptor( ER)+/progesterone receptor (PR)+, ER+/PR- or ER-/PR+)/Her2 negative breast cancer previously diagnosed by biopsy.",0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,inc002,inclusion,condition,"[""diagnosis"", ""cancer""]",diagnosis,=,cancer,,"Have early stage, clinical or anatomic stage I, II or III breast cancer (cT1cN0, cT1cN1, cT2N0, cT2N1, cT3N0)",0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,inc003,inclusion,condition,"[""general""]",condition,=,,,"Candidates for intended curative primary resection who have not had neoadjuvant therapy (endocrine/hormonal therapy, chemotherapy with or without immunotherapy).",0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,inc004,inclusion,condition,"[""general""]",condition,=,,,Willing to undergo mandatory intraoperative small excisional and core biopsies (4-6 passes) of tumor and normal tissue for research purposes at the time of proposed surgical resection.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,exc001,exclusion,condition,"[""general""]",condition,=,,,"* Is currently enrolled, or will enroll in, a different clinical study in which investigational therapeutic procedures are performed or investigational therapies are administered while participating i",0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,exc002,exclusion,condition,"[""general""]",condition,=,,,Has triple negative (ER-/PR-/Her2-) or HER2+ breast cancer.,0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,exc003,exclusion,condition,"[""general""]",condition,=,,,Concomitant active malignancy,0.85,2025-11-09T02:20:29.746530,cancer
NCT05736367,exc004,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"Is of child-bearing potential who has not had a recent negative pregnancy test done outside of this clinical trial (i.e., as part of standard preparation for diagnosis and treatment for her cancer)",0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc001,inclusion,demographic,"[""age""]",age,=,,,* Adult (age ≥ 18);,0.85,2025-11-09T02:20:29.746530,cancer
NCT06053567,inc002,inclusion,condition,"[""general""]",condition,=,,,High Anxiety Sensitivity (≥5 on the Short Scale Anxiety Sensitivity Index \[SSASI\]);,0.85,2025-11-09T02:20:29.746530,cancer
